ensembl_gene_id,ensembl_transcript_id,Name
ENSDARG00000095400,ENSDART00000133281,si:ch73-52f15.5
ENSDARG00000095400,ENSDART00000147013,si:ch73-52f15.5
ENSDARG00000095401,ENSDART00000179961,
ENSDARG00000095401,ENSDART00000189223,
ENSDARG00000095401,ENSDART00000136083,
ENSDARG00000095402,ENSDART00000142413,
ENSDARG00000095407,ENSDART00000139044,si:dkey-9i23.8
ENSDARG00000095408,ENSDART00000139672,
ENSDARG00000095409,ENSDART00000152848,
ENSDARG00000095410,ENSDART00000148123,
ENSDARG00000095412,ENSDART00000136296,
ENSDARG00000095415,ENSDART00000142776,rnf224
ENSDARG00000095415,ENSDART00000147875,rnf224
ENSDARG00000095417,ENSDART00000142844,or62b3
ENSDARG00000095418,ENSDART00000145847,
ENSDARG00000095420,ENSDART00000142430,
ENSDARG00000095421,ENSDART00000142654,
ENSDARG00000095424,ENSDART00000147182,
ENSDARG00000095426,ENSDART00000131966,
ENSDARG00000095427,ENSDART00000131500,si:ch73-25f10.6
ENSDARG00000095427,ENSDART00000136341,si:ch73-25f10.6
ENSDARG00000095427,ENSDART00000132875,si:ch73-25f10.6
ENSDARG00000095427,ENSDART00000144661,si:ch73-25f10.6
ENSDARG00000095427,ENSDART00000147273,si:ch73-25f10.6
ENSDARG00000095427,ENSDART00000138814,si:ch73-25f10.6
ENSDARG00000095427,ENSDART00000148063,si:ch73-25f10.6
ENSDARG00000095432,ENSDART00000143875,
ENSDARG00000095434,ENSDART00000144025,
ENSDARG00000095437,ENSDART00000135835,
ENSDARG00000095438,ENSDART00000144494,
ENSDARG00000095439,ENSDART00000136352,
ENSDARG00000095440,ENSDART00000150476,
ENSDARG00000095442,ENSDART00000133639,
ENSDARG00000095445,ENSDART00000137165,si:dkey-191c17.2
ENSDARG00000095446,ENSDART00000144656,
ENSDARG00000095446,ENSDART00000137401,
ENSDARG00000095448,ENSDART00000141876,
ENSDARG00000095448,ENSDART00000182452,
ENSDARG00000095448,ENSDART00000056417,
ENSDARG00000095449,ENSDART00000133751,
ENSDARG00000095450,ENSDART00000143597,
ENSDARG00000095451,ENSDART00000148004,
ENSDARG00000095451,ENSDART00000145660,
ENSDARG00000095451,ENSDART00000133786,
ENSDARG00000095451,ENSDART00000170210,
ENSDARG00000095453,ENSDART00000140935,si:rp71-17i16.6
ENSDARG00000095454,ENSDART00000149381,
ENSDARG00000095455,ENSDART00000141836,
ENSDARG00000095457,ENSDART00000153005,spata45
ENSDARG00000095457,ENSDART00000142364,spata45
ENSDARG00000095457,ENSDART00000188483,spata45
ENSDARG00000095458,ENSDART00000146557,
ENSDARG00000095459,ENSDART00000144938,si:ch211-191j22.3
ENSDARG00000095459,ENSDART00000161820,si:ch211-191j22.3
ENSDARG00000095460,ENSDART00000144474,
ENSDARG00000095461,ENSDART00000146166,
ENSDARG00000095462,ENSDART00000132049,cela1.2
ENSDARG00000095463,ENSDART00000149629,
ENSDARG00000095463,ENSDART00000133572,
ENSDARG00000095464,ENSDART00000137543,gstt2
ENSDARG00000095464,ENSDART00000186917,gstt2
ENSDARG00000095475,ENSDART00000136821,
ENSDARG00000095476,ENSDART00000132478,
ENSDARG00000095477,ENSDART00000154486,
ENSDARG00000095477,ENSDART00000148975,
ENSDARG00000095477,ENSDART00000140728,
ENSDARG00000095477,ENSDART00000154139,
ENSDARG00000095477,ENSDART00000156952,
ENSDARG00000095477,ENSDART00000154571,
ENSDARG00000095477,ENSDART00000153900,
ENSDARG00000095478,ENSDART00000144390,
ENSDARG00000095479,ENSDART00000145854,
ENSDARG00000095481,ENSDART00000081279,
ENSDARG00000095481,ENSDART00000137369,
ENSDARG00000095481,ENSDART00000131645,
ENSDARG00000095482,ENSDART00000134588,chst12b.2
ENSDARG00000095482,ENSDART00000163312,chst12b.2
ENSDARG00000095483,ENSDART00000156763,
ENSDARG00000095483,ENSDART00000132231,
ENSDARG00000095486,ENSDART00000144849,si:dkey-172k15.19
ENSDARG00000095486,ENSDART00000174249,si:dkey-172k15.19
ENSDARG00000095493,ENSDART00000140839,
ENSDARG00000095494,ENSDART00000141089,
ENSDARG00000095495,ENSDART00000153871,
ENSDARG00000095495,ENSDART00000015262,
ENSDARG00000095497,ENSDART00000135573,si:dkeyp-2e4.5
ENSDARG00000095502,ENSDART00000138854,
ENSDARG00000095504,ENSDART00000133135,si:ch211-167j6.3
ENSDARG00000095504,ENSDART00000140691,si:ch211-167j6.3
ENSDARG00000095504,ENSDART00000134415,si:ch211-167j6.3
ENSDARG00000095507,ENSDART00000133380,
ENSDARG00000095508,ENSDART00000139030,
ENSDARG00000095509,ENSDART00000148048,
ENSDARG00000095510,ENSDART00000135473,si:ch211-10d23.5
ENSDARG00000095512,ENSDART00000136855,
ENSDARG00000095512,ENSDART00000193700,
ENSDARG00000095512,ENSDART00000163984,
ENSDARG00000095513,ENSDART00000139108,
ENSDARG00000095514,ENSDART00000140923,
ENSDARG00000095515,ENSDART00000142455,entr1
ENSDARG00000095515,ENSDART00000135817,entr1
ENSDARG00000095515,ENSDART00000172006,entr1
ENSDARG00000095516,ENSDART00000132692,
ENSDARG00000095518,ENSDART00000140716,
ENSDARG00000095518,ENSDART00000137100,
ENSDARG00000095519,ENSDART00000141053,
ENSDARG00000095521,ENSDART00000150417,
ENSDARG00000095522,ENSDART00000140175,
ENSDARG00000095523,ENSDART00000133655,
ENSDARG00000095527,ENSDART00000141524,
ENSDARG00000095528,ENSDART00000133459,
ENSDARG00000095530,ENSDART00000140339,si:rp71-78h1.1
ENSDARG00000095532,ENSDART00000136949,
ENSDARG00000095533,ENSDART00000138711,
ENSDARG00000095533,ENSDART00000143846,
ENSDARG00000095533,ENSDART00000133861,
ENSDARG00000095533,ENSDART00000146564,
ENSDARG00000095534,ENSDART00000133953,
ENSDARG00000095536,ENSDART00000139009,TRIM62
ENSDARG00000095538,ENSDART00000143492,senp3a
ENSDARG00000095539,ENSDART00000141736,
ENSDARG00000095540,ENSDART00000137289,sid1
ENSDARG00000095545,ENSDART00000147176,HTRA2
ENSDARG00000095545,ENSDART00000142597,HTRA2
ENSDARG00000095547,ENSDART00000140898,
ENSDARG00000095548,ENSDART00000143281,
ENSDARG00000095548,ENSDART00000137161,
ENSDARG00000095549,ENSDART00000134171,si:dkeyp-106c3.2
ENSDARG00000095553,ENSDART00000144107,lenep
ENSDARG00000095555,ENSDART00000135159,
ENSDARG00000095556,ENSDART00000140784,si:dkey-238c7.12
ENSDARG00000095557,ENSDART00000148357,
ENSDARG00000095557,ENSDART00000141535,
ENSDARG00000095559,ENSDART00000131236,
ENSDARG00000095559,ENSDART00000146661,
ENSDARG00000095562,ENSDART00000135126,
ENSDARG00000095562,ENSDART00000097608,
ENSDARG00000095564,ENSDART00000147642,
ENSDARG00000095565,ENSDART00000135927,
ENSDARG00000095566,ENSDART00000137827,
ENSDARG00000095571,ENSDART00000145180,
ENSDARG00000095572,ENSDART00000143589,
ENSDARG00000095572,ENSDART00000131487,
ENSDARG00000095576,ENSDART00000133077,
ENSDARG00000095577,ENSDART00000102876,cybrd1
ENSDARG00000095577,ENSDART00000136599,cybrd1
ENSDARG00000095578,ENSDART00000131475,
ENSDARG00000095580,ENSDART00000148055,si:ch211-67e16.11
ENSDARG00000095581,ENSDART00000133015,
ENSDARG00000095584,ENSDART00000143896,
ENSDARG00000095584,ENSDART00000147899,
ENSDARG00000095584,ENSDART00000132725,
ENSDARG00000095585,ENSDART00000136144,
ENSDARG00000095586,ENSDART00000146419,
ENSDARG00000095587,ENSDART00000138811,
ENSDARG00000095588,ENSDART00000133673,
ENSDARG00000095590,ENSDART00000133225,spp2
ENSDARG00000095590,ENSDART00000189670,spp2
ENSDARG00000095592,ENSDART00000144308,
ENSDARG00000095593,ENSDART00000137138,
ENSDARG00000095594,ENSDART00000141868,C10H5orf63
ENSDARG00000095594,ENSDART00000188728,C10H5orf63
ENSDARG00000095594,ENSDART00000187266,C10H5orf63
ENSDARG00000095595,ENSDART00000147258,
ENSDARG00000095595,ENSDART00000135793,
ENSDARG00000095595,ENSDART00000138770,
ENSDARG00000095596,ENSDART00000140679,
ENSDARG00000095600,ENSDART00000133678,
ENSDARG00000095601,ENSDART00000139129,
ENSDARG00000095601,ENSDART00000147365,
ENSDARG00000095603,ENSDART00000134944,grid2ipb
ENSDARG00000095603,ENSDART00000161128,grid2ipb
ENSDARG00000095605,ENSDART00000142868,
ENSDARG00000095606,ENSDART00000143026,si:dkeyp-51f12.2
ENSDARG00000095607,ENSDART00000141902,
ENSDARG00000095607,ENSDART00000131735,
ENSDARG00000095608,ENSDART00000139983,
ENSDARG00000095609,ENSDART00000136155,
ENSDARG00000095610,ENSDART00000137350,
ENSDARG00000095614,ENSDART00000134656,cacna1eb
ENSDARG00000095614,ENSDART00000159162,cacna1eb
ENSDARG00000095615,ENSDART00000134980,
ENSDARG00000095617,ENSDART00000144906,
ENSDARG00000095619,ENSDART00000137754,
ENSDARG00000095620,ENSDART00000131493,
ENSDARG00000095623,ENSDART00000131443,dpm2
ENSDARG00000095627,ENSDART00000130789,c1qc
ENSDARG00000095632,ENSDART00000134618,
ENSDARG00000095632,ENSDART00000147025,
ENSDARG00000095633,ENSDART00000141345,smim24
ENSDARG00000095633,ENSDART00000136190,smim24
ENSDARG00000095634,ENSDART00000134930,
ENSDARG00000095635,ENSDART00000133426,drll.3
ENSDARG00000095636,ENSDART00000144796,
ENSDARG00000095638,ENSDART00000131518,si:dkey-284p5.3
ENSDARG00000095639,ENSDART00000132441,
ENSDARG00000095640,ENSDART00000140877,
ENSDARG00000095642,ENSDART00000132563,
ENSDARG00000095643,ENSDART00000146864,si:dkey-253d23.3
ENSDARG00000095643,ENSDART00000105942,si:dkey-253d23.3
ENSDARG00000095646,ENSDART00000146881,
ENSDARG00000095648,ENSDART00000147066,
ENSDARG00000095649,ENSDART00000142663,
ENSDARG00000095651,ENSDART00000113087,hmx1
ENSDARG00000095653,ENSDART00000133298,
ENSDARG00000095654,ENSDART00000134204,
ENSDARG00000095661,ENSDART00000139024,
ENSDARG00000095663,ENSDART00000147493,
ENSDARG00000095665,ENSDART00000143007,si:ch211-191a16.2
ENSDARG00000095665,ENSDART00000183581,si:ch211-191a16.2
ENSDARG00000095665,ENSDART00000157807,si:ch211-191a16.2
ENSDARG00000095667,ENSDART00000132489,
ENSDARG00000095670,ENSDART00000137490,
ENSDARG00000095671,ENSDART00000138982,
ENSDARG00000095671,ENSDART00000134999,
ENSDARG00000095672,ENSDART00000147811,
ENSDARG00000095672,ENSDART00000167083,
ENSDARG00000095673,ENSDART00000138187,ifi44a6
ENSDARG00000095674,ENSDART00000132749,tmem123
ENSDARG00000095675,ENSDART00000142257,
ENSDARG00000095675,ENSDART00000134349,
ENSDARG00000095675,ENSDART00000181835,
ENSDARG00000095678,ENSDART00000137134,
ENSDARG00000095678,ENSDART00000193624,
ENSDARG00000095680,ENSDART00000141352,
ENSDARG00000095682,ENSDART00000135975,
ENSDARG00000095684,ENSDART00000142331,
ENSDARG00000095686,ENSDART00000131404,
ENSDARG00000095687,ENSDART00000131612,si:dkey-84o3.7
ENSDARG00000095687,ENSDART00000136831,si:dkey-84o3.7
ENSDARG00000095688,ENSDART00000139130,
ENSDARG00000095688,ENSDART00000059926,
ENSDARG00000095689,ENSDART00000133067,
ENSDARG00000095692,ENSDART00000136305,
ENSDARG00000095693,ENSDART00000140604,
ENSDARG00000095695,ENSDART00000075607,ms4a17a.10
ENSDARG00000095695,ENSDART00000155883,ms4a17a.10
ENSDARG00000095696,ENSDART00000172592,
ENSDARG00000095696,ENSDART00000135345,
ENSDARG00000095696,ENSDART00000133855,
ENSDARG00000095697,ENSDART00000135263,
ENSDARG00000095698,ENSDART00000147818,si:dkey-228a15.1
ENSDARG00000095698,ENSDART00000142135,si:dkey-228a15.1
ENSDARG00000095698,ENSDART00000132825,si:dkey-228a15.1
ENSDARG00000095699,ENSDART00000131400,
ENSDARG00000095704,ENSDART00000132149,
ENSDARG00000095704,ENSDART00000174974,
ENSDARG00000095704,ENSDART00000139844,
ENSDARG00000095705,ENSDART00000137798,cdpf1
ENSDARG00000095705,ENSDART00000172976,cdpf1
ENSDARG00000095705,ENSDART00000148271,cdpf1
ENSDARG00000095705,ENSDART00000173438,cdpf1
ENSDARG00000095705,ENSDART00000141386,cdpf1
ENSDARG00000095705,ENSDART00000184288,cdpf1
ENSDARG00000095705,ENSDART00000171450,cdpf1
ENSDARG00000095707,ENSDART00000145671,
ENSDARG00000095708,ENSDART00000156395,
ENSDARG00000095708,ENSDART00000193867,
ENSDARG00000095708,ENSDART00000182796,
ENSDARG00000095708,ENSDART00000185066,
ENSDARG00000095711,ENSDART00000144628,
ENSDARG00000095711,ENSDART00000132544,
ENSDARG00000095715,ENSDART00000140395,
ENSDARG00000095715,ENSDART00000144252,
ENSDARG00000095715,ENSDART00000141802,
ENSDARG00000095715,ENSDART00000153239,
ENSDARG00000095717,ENSDART00000186818,
ENSDARG00000095717,ENSDART00000185465,
ENSDARG00000095717,ENSDART00000146875,
ENSDARG00000095717,ENSDART00000152797,
ENSDARG00000095717,ENSDART00000188365,
ENSDARG00000095719,ENSDART00000140074,
ENSDARG00000095720,ENSDART00000134487,
ENSDARG00000095721,ENSDART00000140955,
ENSDARG00000095722,ENSDART00000144362,
ENSDARG00000095724,ENSDART00000141090,si:ch211-196c10.15
ENSDARG00000095727,ENSDART00000132537,
ENSDARG00000095728,ENSDART00000141857,
ENSDARG00000095729,ENSDART00000133995,
ENSDARG00000095729,ENSDART00000144963,
ENSDARG00000095729,ENSDART00000163654,
ENSDARG00000095730,ENSDART00000137056,
ENSDARG00000095731,ENSDART00000132935,
ENSDARG00000095732,ENSDART00000138105,
ENSDARG00000095732,ENSDART00000142700,
ENSDARG00000095733,ENSDART00000146506,
ENSDARG00000095734,ENSDART00000139262,
ENSDARG00000095735,ENSDART00000141655,
ENSDARG00000095735,ENSDART00000144972,
ENSDARG00000095735,ENSDART00000137359,
ENSDARG00000095736,ENSDART00000144368,
ENSDARG00000095739,ENSDART00000101636,si:dkey-73p2.1
ENSDARG00000095741,ENSDART00000132339,si:ch1073-75o15.3
ENSDARG00000095741,ENSDART00000180047,si:ch1073-75o15.3
ENSDARG00000095741,ENSDART00000137527,si:ch1073-75o15.3
ENSDARG00000095743,ENSDART00000141068,sox11b
ENSDARG00000095744,ENSDART00000152593,si:dkey-269i1.4
ENSDARG00000095745,ENSDART00000171750,
ENSDARG00000095746,ENSDART00000152457,
ENSDARG00000095746,ENSDART00000193379,
ENSDARG00000095747,ENSDART00000133571,cxcl11.8
ENSDARG00000095748,ENSDART00000134523,
ENSDARG00000095750,ENSDART00000134684,fdxacb1
ENSDARG00000095751,ENSDART00000002242,C20H6orf58
ENSDARG00000095752,ENSDART00000132261,
ENSDARG00000095754,ENSDART00000148146,
ENSDARG00000095755,ENSDART00000139057,
ENSDARG00000095756,ENSDART00000146325,
ENSDARG00000095757,ENSDART00000134882,
ENSDARG00000095763,ENSDART00000139629,
ENSDARG00000095763,ENSDART00000135096,
ENSDARG00000095763,ENSDART00000146162,
ENSDARG00000095763,ENSDART00000135869,
ENSDARG00000095767,ENSDART00000131982,dio3b
ENSDARG00000095772,ENSDART00000145858,
ENSDARG00000095773,ENSDART00000160897,zgc:194906
ENSDARG00000095774,ENSDART00000135158,emd
ENSDARG00000095774,ENSDART00000148237,emd
ENSDARG00000095774,ENSDART00000147916,emd
ENSDARG00000095774,ENSDART00000142308,emd
ENSDARG00000095774,ENSDART00000139192,emd
ENSDARG00000095774,ENSDART00000182897,emd
ENSDARG00000095775,ENSDART00000146277,
ENSDARG00000095776,ENSDART00000143057,HCCS
ENSDARG00000095777,ENSDART00000151927,
ENSDARG00000095778,ENSDART00000143106,
ENSDARG00000095779,ENSDART00000142152,
ENSDARG00000095780,ENSDART00000133337,
ENSDARG00000095781,ENSDART00000149573,
ENSDARG00000095782,ENSDART00000149459,
ENSDARG00000095783,ENSDART00000148853,si:dkey-249d8.1
ENSDARG00000095785,ENSDART00000149621,
ENSDARG00000095786,ENSDART00000149227,
ENSDARG00000095787,ENSDART00000148740,
ENSDARG00000095788,ENSDART00000149249,
ENSDARG00000095789,ENSDART00000149163,ccr8.1
ENSDARG00000095789,ENSDART00000185645,ccr8.1
ENSDARG00000095791,ENSDART00000148607,
ENSDARG00000095793,ENSDART00000150072,si:dkey-85n7.8
ENSDARG00000095795,ENSDART00000149921,
ENSDARG00000095796,ENSDART00000149596,si:dkey-87o1.2
ENSDARG00000095796,ENSDART00000149042,si:dkey-87o1.2
ENSDARG00000095796,ENSDART00000149437,si:dkey-87o1.2
ENSDARG00000095798,ENSDART00000149951,
ENSDARG00000095799,ENSDART00000149854,
ENSDARG00000095800,ENSDART00000133974,
ENSDARG00000095801,ENSDART00000150088,
ENSDARG00000095802,ENSDART00000148834,pcare2
ENSDARG00000095803,ENSDART00000148422,
ENSDARG00000095804,ENSDART00000149333,
ENSDARG00000095805,ENSDART00000149687,
ENSDARG00000095805,ENSDART00000184556,
ENSDARG00000095806,ENSDART00000149741,
ENSDARG00000095807,ENSDART00000149010,
ENSDARG00000095808,ENSDART00000148757,
ENSDARG00000095808,ENSDART00000149123,
ENSDARG00000095808,ENSDART00000149754,
ENSDARG00000095808,ENSDART00000148778,
ENSDARG00000095809,ENSDART00000149194,
ENSDARG00000095810,ENSDART00000148580,
ENSDARG00000095811,ENSDART00000150215,
ENSDARG00000095817,ENSDART00000148889,
ENSDARG00000095818,ENSDART00000149558,
ENSDARG00000095819,ENSDART00000149992,
ENSDARG00000095820,ENSDART00000148845,
ENSDARG00000095821,ENSDART00000149154,si:dkey-122a22.2
ENSDARG00000095822,ENSDART00000149442,
ENSDARG00000095824,ENSDART00000149797,
ENSDARG00000095825,ENSDART00000149263,
ENSDARG00000095826,ENSDART00000149709,
ENSDARG00000095826,ENSDART00000180343,
ENSDARG00000095829,ENSDART00000132996,
ENSDARG00000095830,ENSDART00000046420,serpinb1l1
ENSDARG00000095830,ENSDART00000164021,serpinb1l1
ENSDARG00000095831,ENSDART00000187400,
ENSDARG00000095831,ENSDART00000149339,
ENSDARG00000095832,ENSDART00000149803,
ENSDARG00000095832,ENSDART00000148793,
ENSDARG00000095832,ENSDART00000149188,
ENSDARG00000095833,ENSDART00000158740,ALK
ENSDARG00000095833,ENSDART00000150116,ALK
ENSDARG00000095834,ENSDART00000150157,
ENSDARG00000095836,ENSDART00000148629,
ENSDARG00000095837,ENSDART00000150238,
ENSDARG00000095838,ENSDART00000150044,
ENSDARG00000095840,ENSDART00000150090,
ENSDARG00000095842,ENSDART00000149100,
ENSDARG00000095842,ENSDART00000149405,
ENSDARG00000095843,ENSDART00000150103,
ENSDARG00000095843,ENSDART00000148761,
ENSDARG00000095844,ENSDART00000149948,
ENSDARG00000095844,ENSDART00000149567,
ENSDARG00000095844,ENSDART00000148803,
ENSDARG00000095844,ENSDART00000149037,
ENSDARG00000095845,ENSDART00000148897,
ENSDARG00000095848,ENSDART00000149811,
ENSDARG00000095850,ENSDART00000149880,
ENSDARG00000095851,ENSDART00000149056,
ENSDARG00000095852,ENSDART00000148581,
ENSDARG00000095853,ENSDART00000148433,
ENSDARG00000095854,ENSDART00000148418,
ENSDARG00000095855,ENSDART00000149352,
ENSDARG00000095857,ENSDART00000150196,
ENSDARG00000095858,ENSDART00000149065,
ENSDARG00000095859,ENSDART00000149372,
ENSDARG00000095860,ENSDART00000149678,
ENSDARG00000095861,ENSDART00000149422,
ENSDARG00000095863,ENSDART00000060822,afp4
ENSDARG00000095863,ENSDART00000184289,afp4
ENSDARG00000095864,ENSDART00000148970,
ENSDARG00000095865,ENSDART00000149552,oxr1a
ENSDARG00000095865,ENSDART00000159249,oxr1a
ENSDARG00000095867,ENSDART00000149398,
ENSDARG00000095867,ENSDART00000148711,
ENSDARG00000095867,ENSDART00000149423,
ENSDARG00000095867,ENSDART00000148934,
ENSDARG00000095867,ENSDART00000148704,
ENSDARG00000095868,ENSDART00000149613,
ENSDARG00000095869,ENSDART00000149614,
ENSDARG00000095870,ENSDART00000148458,
ENSDARG00000095872,ENSDART00000148874,
ENSDARG00000095873,ENSDART00000148470,
ENSDARG00000095879,ENSDART00000143009,wdr46
ENSDARG00000095882,ENSDART00000149193,
ENSDARG00000095883,ENSDART00000148903,
ENSDARG00000095883,ENSDART00000148838,
ENSDARG00000095883,ENSDART00000149262,
ENSDARG00000095883,ENSDART00000149377,
ENSDARG00000095884,ENSDART00000149112,
ENSDARG00000095885,ENSDART00000149020,
ENSDARG00000095888,ENSDART00000149491,
ENSDARG00000095890,ENSDART00000149720,ZNF236
ENSDARG00000095890,ENSDART00000167736,ZNF236
ENSDARG00000095891,ENSDART00000149229,si:ch73-30l9.1
ENSDARG00000095892,ENSDART00000149388,
ENSDARG00000095892,ENSDART00000189000,
ENSDARG00000095893,ENSDART00000149204,
ENSDARG00000095893,ENSDART00000153303,
ENSDARG00000095893,ENSDART00000149732,
ENSDARG00000095893,ENSDART00000153121,
ENSDARG00000095894,ENSDART00000150101,
ENSDARG00000095895,ENSDART00000149632,
ENSDARG00000095896,ENSDART00000149202,pou3f3b
ENSDARG00000095896,ENSDART00000149949,pou3f3b
ENSDARG00000095897,ENSDART00000149909,atp5f1e
ENSDARG00000095897,ENSDART00000150204,atp5f1e
ENSDARG00000095898,ENSDART00000148979,
ENSDARG00000095899,ENSDART00000148843,
ENSDARG00000095901,ENSDART00000169836,
ENSDARG00000095902,ENSDART00000148571,
ENSDARG00000095904,ENSDART00000140794,prpf31
ENSDARG00000095904,ENSDART00000137029,prpf31
ENSDARG00000095904,ENSDART00000190122,prpf31
ENSDARG00000095905,ENSDART00000148529,
ENSDARG00000095905,ENSDART00000149535,
ENSDARG00000095906,ENSDART00000149569,
ENSDARG00000095907,ENSDART00000190320,
ENSDARG00000095907,ENSDART00000148832,
ENSDARG00000095907,ENSDART00000149652,
ENSDARG00000095908,ENSDART00000168560,sat1a.2
ENSDARG00000095908,ENSDART00000149185,sat1a.2
ENSDARG00000095909,ENSDART00000149215,
ENSDARG00000095911,ENSDART00000148989,
ENSDARG00000095912,ENSDART00000149483,
ENSDARG00000095912,ENSDART00000148729,
ENSDARG00000095913,ENSDART00000149093,
ENSDARG00000095914,ENSDART00000149369,
ENSDARG00000095915,ENSDART00000140346,
ENSDARG00000095917,ENSDART00000148813,
ENSDARG00000095918,ENSDART00000149877,
ENSDARG00000095919,ENSDART00000150174,
ENSDARG00000095919,ENSDART00000186622,
ENSDARG00000095920,ENSDART00000149448,
ENSDARG00000095921,ENSDART00000169367,si:ch1073-325m22.2
ENSDARG00000095921,ENSDART00000149005,si:ch1073-325m22.2
ENSDARG00000095922,ENSDART00000149043,
ENSDARG00000095925,ENSDART00000139642,
ENSDARG00000095927,ENSDART00000149643,
ENSDARG00000095929,ENSDART00000149302,
ENSDARG00000095929,ENSDART00000154912,
ENSDARG00000095930,ENSDART00000139917,myha
ENSDARG00000095930,ENSDART00000182649,myha
ENSDARG00000095933,ENSDART00000148605,
ENSDARG00000095934,ENSDART00000149380,
ENSDARG00000095937,ENSDART00000149714,tmem265
ENSDARG00000095937,ENSDART00000144912,tmem265
ENSDARG00000095939,ENSDART00000148929,si:ch73-226l13.2
ENSDARG00000095939,ENSDART00000148841,si:ch73-226l13.2
ENSDARG00000095940,ENSDART00000188697,
ENSDARG00000095940,ENSDART00000149673,
ENSDARG00000095941,ENSDART00000149401,
ENSDARG00000095943,ENSDART00000148699,
ENSDARG00000095944,ENSDART00000149113,
ENSDARG00000095945,ENSDART00000148641,
ENSDARG00000095946,ENSDART00000150005,si:ch73-341k19.1
ENSDARG00000095947,ENSDART00000148670,adkb
ENSDARG00000095947,ENSDART00000157464,adkb
ENSDARG00000095948,ENSDART00000150085,
ENSDARG00000095948,ENSDART00000148589,
